8.026773425376141358e-01,2.150767457157133355e-01,1.091122780795501512e+00
8.165637421104556815e-01,2.187975952670321023e-01,1.071913879267592185e+00
8.302014084572197916e-01,2.224517969512926630e-01,1.052378462388195324e+00
8.435861874126262538e-01,2.260382376632628920e-01,1.032522480834535905e+00
8.567140018433438975e-01,2.295558249383593541e-01,1.012351982930944416e+00
8.695808528899252599e-01,2.330034872854223615e-01,9.918731128064782743e-01
8.821828211848974366e-01,2.363801745131027532e-01,9.710921085233606975e-01
8.945160680466398562e-01,2.396848580497603076e-01,9.500153001768063543e-01
9.065768366486833818e-01,2.429165312567765356e-01,9.286491079668134363e-01
9.183614531640768019e-01,2.460742097351866498e-01,9.070000402425076880e-01
9.298663278844692126e-01,2.491569316255370647e-01,8.850746915196373577e-01
9.410879563135707837e-01,2.521637579008769170e-01,8.628797404718192565e-01
9.520229202346554009e-01,2.550937726527950367e-01,8.404219478961497680e-01
9.626678887517834404e-01,2.579460833704142475e-01,8.177081546538006451e-01
9.730196193044243769e-01,2.607198212122589509e-01,7.947452795862274266e-01
9.830749586551725816e-01,2.634141412709127827e-01,7.715403174076220782e-01
9.928308438502534417e-01,2.660282228303854635e-01,7.481003365742551203e-01
1.002284303152529255e+00,2.685612696161107094e-01,7.244324771313570555e-01
1.011432456946718572e+00,2.710125100374994878e-01,7.005439485381895759e-01
1.020272518616555768e+00,2.733811974229737318e-01,6.764420274719760151e-01
1.028801795393620599e+00,2.756666102474097380e-01,6.521340556113532916e-01
1.037017689177581525e+00,2.778680523519219681e-01,6.276274374000270218e-01
1.044917697327603312e+00,2.799848531559195886e-01,6.029296377913050398e-01
1.052499413424673902e+00,2.820163678613716862e-01,5.780481799742013260e-01
1.059760528004624724e+00,2.839619776492193770e-01,5.529906430817993490e-01
7.868920565381638532e-01,2.671138598576400236e-01,1.091122780795501512e+00
8.005053690595297367e-01,2.717349567702557755e-01,1.071913879267592185e+00
8.138748398908104420e-01,2.762732805826836890e-01,1.052378462388195324e+00
8.269963965616777823e-01,2.807274488775267085e-01,1.032522480834535905e+00
8.398660421188585135e-01,2.850961048719738433e-01,1.012351982930944416e+00
8.524798563436447596e-01,2.893779178310889599e-01,9.918731128064782743e-01
8.648339969460310250e-01,2.935715834731659202e-01,9.710921085233606975e-01
8.769247007351124168e-01,2.976758243670251658e-01,9.500153001768063543e-01
8.887482847653894735e-01,3.016893903211317340e-01,9.286491079668134363e-01
9.003011474586291030e-01,3.056110587644156884e-01,9.070000402425076880e-01
9.115797697009397904e-01,3.094396351186792793e-01,8.850746915196373577e-01
9.225807159147281222e-01,3.131739531624766482e-01,8.628797404718192565e-01
9.333006351052086647e-01,3.168128753863564961e-01,8.404219478961497680e-01
9.437362618811498960e-01,3.203552933393584712e-01,8.177081546538006451e-01
9.538844174495436645e-01,3.238001279666577470e-01,7.947452795862274266e-01
9.637420105838965245e-01,3.271463299382562084e-01,7.715403174076220782e-01
9.733060385658469649e-01,3.303928799686178253e-01,7.481003365742551203e-01
9.825735880998229810e-01,3.335387891271532901e-01,7.244324771313570555e-01
9.915418362004597697e-01,3.365830991394577754e-01,7.005439485381895759e-01
1.000208051052508429e+00,3.395248826792107710e-01,6.764420274719760151e-01
1.008569592842973428e+00,3.423632436506481858e-01,6.521340556113532916e-01
1.016623914565225384e+00,3.450973174615224459e-01,6.276274374000270218e-01
1.024368562794844006e+00,3.477262712864651606e-01,6.029296377913050398e-01
1.031801178436954070e+00,3.502493043206739709e-01,5.780481799742013260e-01
1.038919497444829920e+00,3.526656480238455349e-01,5.529906430817993490e-01
1.045721351509544705e+00,3.549745663542800966e-01,5.277646598825737057e-01
1.052204668720459591e+00,3.571753559930874178e-01,5.023779144553767173e-01
1.058367474196346691e+00,3.592673465584237946e-01,4.768381398487925305e-01
1.064207890686957869e+00,3.612499008096976549e-01,4.511531157255756486e-01
1.069724139144852204e+00,3.631224148416784536e-01,4.253306659928902667e-01
7.677371779467510038e-01,3.180071514435904856e-01,1.091122780795501512e+00
7.810191091224708559e-01,3.235087074710797372e-01,1.071913879267592185e+00
7.940631343116500984e-01,3.289117196123740317e-01,1.052378462388195324e+00
8.068652801778556372e-01,3.342145420576350667e-01,1.032522480834535905e+00
8.194216470634395622e-01,3.394155595157763439e-01,1.012351982930944416e+00
8.317284101774122806e-01,3.445131877064968040e-01,9.918731128064782743e-01
8.437818207605110032e-01,3.495058738428676315e-01,9.710921085233606975e-01
8.555782072271079786e-01,3.543920971043265089e-01,9.500153001768063543e-01
8.671139762836111986e-01,3.591703690999340504e-01,9.286491079668134363e-01
8.783856140230168474e-01,3.638392343217523028e-01,9.070000402425076880e-01
8.893896869952785389e-01,3.683972705882063159e-01,8.850746915196373577e-01
9.001228432531702683e-01,3.728430894772947202e-01,8.628797404718192565e-01
9.105818133733212250e-01,3.771753367495161990e-01,8.404219478961497680e-01
9.207634114521144886e-01,3.813926927603842332e-01,8.177081546538006451e-01
9.306645360761439667e-01,3.854938728624034416e-01,7.947452795862274266e-01
9.402821712669349186e-01,3.894776277963858391e-01,7.715403174076220782e-01
9.496133873996400743e-01,3.933427440719868828e-01,7.481003365742551203e-01
9.586553420954317950e-01,3.970880443373469570e-01,7.244324771313570555e-01
9.674052810873184916e-01,4.007123877377235521e-01,7.005439485381895759e-01
9.758605390591206241e-01,4.042146702630072252e-01,6.764420274719760151e-01
9.840185404573519312e-01,4.075938250840133170e-01,6.521340556113532916e-01
9.918768002757581970e-01,4.108488228774487272e-01,6.276274374000270218e-01
9.994329248122743037e-01,4.139786721394538294e-01,6.029296377913050398e-01
1.006684612398168532e+00,4.169824194876237677e-01,5.780481799742013260e-01
1.013629654099153177e+00,4.198591499514183756e-01,5.529906430817993490e-01
1.020265934388248308e+00,4.226079872508708424e-01,5.277646598825737057e-01
1.026591431790190967e+00,4.252280940635112527e-01,5.023779144553767173e-01
1.032604219497195608e+00,4.277186722794227847e-01,4.768381398487925305e-01
1.038302465955880161e+00,4.300789632443543509e-01,4.511531157255756486e-01
1.043684435425172419e+00,4.323082479908131326e-01,4.253306659928902667e-01
1.048748488505035770e+00,4.344058474570698380e-01,3.993786564190728861e-01
1.053493082635846179e+00,4.363711226940072407e-01,3.733049922376422969e-01
1.057916772568268549e+00,4.382034750597499917e-01,3.471176157392894535e-01
1.062018210803497231e+00,4.399023464020171970e-01,3.208245038525789350e-01
7.452947308942142746e-01,3.675386875857133973e-01,1.091122780795501512e+00
7.581884054559145936e-01,3.738971442205520912e-01,1.071913879267592185e+00
7.708511284845771527e-01,3.801417081632382788e-01,1.052378462388195324e+00
7.832790427921006993e-01,3.862704772591025182e-01,1.032522480834535905e+00
7.954683627153952274e-01,3.922815846257075023e-01,1.012351982930944416e+00
8.074153752695317765e-01,3.981731992215184479e-01,9.918731128064782743e-01
8.191164412787527160e-01,4.039435264036561612e-01,9.710921085233606975e-01
8.305679964850011254e-01,4.095908084745625288e-01,9.500153001768063543e-01
8.417665526336272075e-01,4.151133252174121768e-01,9.286491079668134363e-01
8.527086985359454419e-01,4.205093944201075962e-01,9.070000402425076880e-01
8.633911011083149623e-01,4.257773723876966954e-01,8.850746915196373577e-01
8.738105063874295197e-01,4.309156544430584601e-01,8.628797404718192565e-01
8.839637405215060584e-01,4.359226754157031758e-01,8.404219478961497680e-01
8.938477107370706998e-01,4.407969101185385541e-01,8.177081546538006451e-01
9.034594062810474835e-01,4.455368738124561578e-01,7.947452795862274266e-01
9.127958993378634256e-01,4.501411226585979586e-01,7.715403174076220782e-01
9.218543459212885649e-01,4.546082541581629721e-01,7.481003365742551203e-01
9.306319867407425450e-01,4.589369075796223552e-01,7.244324771313570555e-01
9.391261480418007235e-01,4.631257643732113460e-01,7.005439485381895759e-01
9.473342424206462331e-01,4.671735485725722614e-01,6.764420274719760151e-01
9.552537696122174182e-01,4.710790271834260912e-01,6.521340556113532916e-01
9.628823172518136131e-01,4.748410105591548969e-01,6.276274374000270218e-01
9.702175616099245614e-01,4.784583527631792177e-01,6.029296377913050398e-01
9.772572683000605442e-01,4.819299519180217928e-01,5.780481799742013260e-01
9.839992929593686100e-01,4.852547505409497974e-01,5.529906430817993490e-01
9.904415819018259626e-01,4.884317358660946740e-01,5.277646598825737057e-01
9.965821727438131106e-01,4.914599401529503586e-01,5.023779144553767173e-01
1.002419195001873931e+00,4.943384409811560354e-01,4.768381398487925305e-01
1.007950870662484899e+00,4.970663615314749872e-01,4.511531157255756486e-01
1.013175514723652526e+00,4.996428708528813933e-01,4.253306659928902667e-01
1.018091535708183448e+00,5.020671841156767456e-01,3.993786564190728861e-01
1.022697436148463757e+00,5.043385628505565599e-01,3.733049922376422969e-01
1.026991813042600565e+00,5.064563151735546054e-01,3.471176157392894535e-01
1.030973358281791707e+00,5.084197959967984293e-01,3.208245038525789350e-01
1.034640859048786998e+00,5.102284072250083957e-01,2.944336657140978475e-01
1.037993198187324939e+00,5.118815979376841740e-01,2.679531402287972375e-01
1.041029354542429175e+00,5.133788645569197229e-01,2.413909936212625951e-01
1.043748403271461900e+00,5.147197510007984755e-01,2.147553169786638183e-01
7.196608173842597989e-01,4.154963666420284363e-01,1.091122780795501512e+00
7.321110226379945463e-01,4.226844959967382409e-01,1.071913879267592185e+00
7.443382197821148960e-01,4.297438715593308034e-01,1.052378462388195324e+00
7.563386842939234800e-01,4.366723429756240171e-01,1.032522480834535905e+00
7.681087607156787955e-01,4.434677997661068960e-01,1.012351982930944416e+00
7.796448637680833960e-01,4.501281719688119964e-01,9.918731128064782743e-01
7.909434794423949588e-01,4.566514307698458786e-01,9.710921085233606975e-01
8.020011660708268320e-01,4.630355891213855379e-01,9.500153001768063543e-01
8.128145553749136498e-01,4.692787023469522922e-01,9.286491079668134363e-01
8.233803534915219435e-01,4.753788687337793251e-01,9.070000402425076880e-01
8.336953419761921058e-01,4.813342301120915323e-01,8.850746915196373577e-01
8.437563787835082874e-01,4.871429724211222556e-01,8.628797404718192565e-01
8.535603992241953542e-01,4.928033262616935417e-01,8.404219478961497680e-01
8.631044168986535814e-01,4.983135674351925060e-01,8.177081546538006451e-01
8.723855246066439806e-01,5.036720174687786544e-01,7.947452795862274266e-01
8.814008952328511448e-01,5.088770441266635691e-01,7.715403174076220782e-01
8.901477826080480549e-01,5.139270619073048607e-01,7.481003365742551203e-01
8.986235223456073840e-01,5.188205325263659518e-01,7.244324771313570555e-01
9.068255326530987315e-01,5.235559653852921436e-01,7.005439485381895759e-01
9.147513151187277591e-01,5.281319180253615242e-01,6.764420274719760151e-01
9.223984554723765328e-01,5.325469965670714956e-01,6.521340556113532916e-01
9.297646243210140327e-01,5.367998561347285813e-01,6.276274374000270218e-01
9.368475778582512348e-01,5.408892012661100646e-01,6.029296377913050398e-01
9.436451585478264903e-01,5.448137863070745546e-01,5.780481799742013260e-01
9.501552957808121480e-01,5.485724157910002452e-01,5.529906430817993490e-01
9.563760065063419136e-01,5.521639448029356245e-01,5.277646598825737057e-01
9.623053958356674320e-01,5.555872793283518352e-01,5.023779144553767173e-01
9.679416576193596855e-01,5.588413765863897709e-01,4.768381398487925305e-01
9.732830749974800133e-01,5.619252453475016562e-01,4.511531157255756486e-01
9.783280209225510005e-01,5.648379462353885216e-01,4.253306659928902667e-01
9.830749586551725816e-01,5.675785920131439788e-01,3.993786564190728861e-01
9.875224422321270401e-01,5.701463478535150342e-01,3.733049922376422969e-01
9.916691169068325706e-01,5.725404315931981181e-01,3.471176157392894535e-01
9.955137195620140655e-01,5.747601139710942775e-01,3.208245038525789350e-01
9.990550790944590087e-01,5.768047188504485945e-01,2.944336657140978475e-01
1.002292116771748010e+00,5.786736234248083255e-01,2.679531402287972375e-01
1.005223846560846512e+00,5.803662584077355913e-01,2.413909936212625951e-01
1.007849375428460315e+00,5.818821082062176631e-01,2.147553169786638183e-01
1.010167903613062634e+00,5.832207110777214432e-01,1.880542237861319299e-01
1.012178724868508128e+00,5.843816592708451774e-01,1.612958474553125854e-01
6.909452057699272398e-01,4.616748264682196679e-01,1.091122780795501512e+00
7.028986280254094776e-01,4.696618478693619925e-01,1.071913879267592185e+00
7.146379405496632309e-01,4.775058057219268570e-01,1.052378462388195324e+00
7.261595674343723772e-01,4.852043106803662353e-01,1.032522480834535905e+00
7.374599990803754057e-01,4.927550177054926261e-01,1.012351982930944416e+00
7.485357932667231484e-01,5.001556267788009880e-01,9.918731128064782743e-01
7.593835761992127065e-01,5.074038836030760891e-01,9.710921085233606975e-01
7.700000435380782715e-01,5.144975802890738859e-01,9.500153001768063543e-01
7.803819614045239828e-01,5.214345560280656544e-01,9.286491079668134363e-01
7.905261673657961730e-01,5.282126977500414267e-01,9.070000402425076880e-01
8.004295713984898031e-01,5.348299407673711148e-01,8.850746915196373577e-01
8.100891568298000944e-01,5.412842694037290903e-01,8.628797404718192565e-01
8.195019812564301454e-01,5.475737176080882618e-01,8.404219478961497680e-01
8.286651774408755333e-01,5.536963695535983554e-01,8.177081546538006451e-01
8.375759541848125656e-01,5.596503602211650996e-01,7.947452795862274266e-01
8.462315971793245017e-01,5.654338759675537895e-01,7.715403174076220782e-01
8.546294698317060679e-01,5.710451550778419261e-01,7.481003365742551203e-01
8.627670140685953504e-01,5.764824883020546187e-01,7.244324771313570555e-01
8.706417511151874900e-01,5.817442193758192159e-01,7.005439485381895759e-01
8.782512822502940297e-01,5.868287455248791806e-01,6.764420274719760151e-01
8.855932895370158819e-01,5.917345179533145538e-01,6.521340556113532916e-01
8.926655365288098665e-01,5.964600423153202380e-01,6.276274374000270218e-01
8.994658689507319949e-01,6.010038791703986583e-01,6.029296377913050398e-01
9.059922153556502211e-01,6.053646444218264699e-01,5.780481799742013260e-01
9.122425877552273743e-01,6.095410097382643055e-01,5.529906430817993490e-01
9.182150822254818712e-01,6.135317029583795545e-01,5.277646598825737057e-01
9.239078794867413569e-01,6.173355084783586078e-01,5.023779144553767173e-01
9.293192454578125261e-01,6.209512676221917715e-01,4.768381398487925305e-01
9.344475317841998141e-01,6.243778789946173857e-01,4.511531157255756486e-01
9.392911763402089775e-01,6.276142988166167891e-01,4.253306659928902667e-01
9.438487037047867956e-01,6.306595412433603220e-01,3.993786564190728861e-01
9.481187256109486761e-01,6.335126786645051133e-01,3.733049922376422969e-01
9.520999413686569435e-01,6.361728419867535012e-01,3.471176157392894535e-01
9.557911382610251305e-01,6.386392208985880448e-01,3.208245038525789350e-01
9.591911919137223741e-01,6.409110641170998601e-01,2.944336657140978475e-01
9.622990666374691138e-01,6.429876796168366715e-01,2.679531402287972375e-01
9.651138157435176224e-01,6.448684348406007460e-01,2.413909936212625951e-01
9.676345818320231107e-01,6.465527568921315416e-01,2.147553169786638183e-01
9.698605970532158116e-01,6.480401327106156684e-01,1.880542237861319299e-01
9.717911833412956613e-01,6.493301092269705421e-01,1.612958474553125854e-01
9.734257526209771916e-01,6.504222935018528773e-01,1.344883388468503804e-01
9.747638069866232380e-01,6.513163528453522755e-01,1.076398637875576464e-01
9.758049388539121738e-01,6.520120149183318281e-01,8.075860058302479494e-02
6.592708607086501527e-01,5.058763238098651360e-01,1.091122780795501512e+00
6.706763135766591333e-01,5.146280356056104344e-01,1.071913879267592185e+00
6.818774719425654274e-01,5.232229867163966652e-01,1.052378462388195324e+00
6.928709238250225777e-01,5.316585590368541059e-01,1.032522480834535905e+00
7.036533205120912848e-01,5.399321830099368391e-01,1.012351982930944416e+00
7.142213775812892296e-01,5.480413384096343155e-01,9.918731128064782743e-01
7.245718759000581155e-01,5.559835551086564909e-01,9.710921085233606975e-01
7.347016626063423983e-01,5.637564138308589490e-01,9.500153001768063543e-01
7.446076520689819400e-01,5.713575468881774144e-01,9.286491079668134363e-01
7.542868268276250454e-01,5.787846389018490578e-01,9.070000402425076880e-01
7.637362385118758867e-01,5.860354275076984365e-01,8.850746915196373577e-01
7.729530087393969850e-01,5.931077040452763516e-01,8.628797404718192565e-01
7.819343299926920787e-01,5.999993142306386806e-01,8.404219478961497680e-01
7.906774664743034808e-01,6.067081588125624592e-01,8.177081546538006451e-01
7.991797549401620238e-01,6.132321942119980385e-01,7.947452795862274266e-01
8.074386055108379034e-01,6.195694331445630310e-01,7.715403174076220782e-01
8.154515024604417350e-01,6.257179452258883057e-01,7.481003365742551203e-01
8.232160049829400084e-01,6.316758575596319591e-01,7.244324771313570555e-01
8.307297479356479109e-01,6.374413553079815165e-01,7.005439485381895759e-01
8.379904425596750306e-01,6.430126822444711676e-01,6.764420274719760151e-01
8.449958771771025612e-01,6.483881412889453966e-01,6.521340556113532916e-01
8.517439178646830644e-01,6.535660950245061329e-01,6.276274374000270218e-01
8.582325091038535136e-01,6.585449661962853307e-01,6.029296377913050398e-01
8.644596744068658856e-01,6.633232381918929832e-01,5.780481799742013260e-01
8.704235169188450083e-01,6.678994555033908043e-01,5.529906430817993490e-01
8.761222199955887024e-01,6.722722241706549084e-01,5.277646598825737057e-01
8.815540477569351330e-01,6.764402122059893774e-01,5.023779144553767173e-01
8.867173456155290623e-01,6.804021499998624822e-01,4.768381398487925305e-01
8.916105407808249117e-01,6.841568307076421052e-01,4.511531157255756486e-01
8.962321427381734207e-01,6.877031106172121211e-01,4.253306659928902667e-01
9.005807437028482410e-01,6.910399094973583844e-01,3.993786564190728861e-01
9.046550190488695797e-01,6.941662109268178504e-01,3.733049922376422969e-01
9.084537277124986598e-01,6.970810626038899116e-01,3.471176157392894535e-01
9.119757125702776523e-01,6.997835766365170240e-01,3.208245038525789350e-01
9.152199007915006179e-01,7.022729298127449171e-01,2.944336657140978475e-01
9.181853041650083203e-01,7.045483638514812297e-01,2.679531402287972375e-01
9.208710194002066585e-01,7.066091856334750787e-01,2.413909936212625951e-01
9.232762284022177912e-01,7.084547674124481720e-01,2.147553169786638183e-01
9.254001985210796866e-01,7.100845470063118503e-01,1.880542237861319299e-01
9.272422827749192686e-01,7.114980279684139930e-01,1.612958474553125854e-01
9.288019200470278847e-01,7.126947797387608308e-01,1.344883388468503804e-01
9.300786352567839144e-01,7.136744377751699231e-01,1.076398637875576464e-01
9.310720395043666775e-01,7.144367036643131108e-01,8.075860058302479494e-02
9.317818301892190069e-01,7.149813452126163593e-01,5.385273752642787126e-02
6.247734166087145491e-01,5.479115810694106248e-01,1.091122780795501512e+00
6.355820601890725952e-01,5.573905070862623656e-01,1.071913879267592185e+00
6.461970993168754118e-01,5.666996465550926398e-01,1.052378462388195324e+00
6.566153005483743588e-01,5.758361638218393308e-01,1.032522480834535905e+00
6.668334903985511097e-01,5.847972758148357597e-01,1.012351982930944416e+00
6.768485563077913936e-01,5.935802528925606669e-01,9.918731128064782743e-01
6.866574475900010244e-01,6.021824196751134339e-01,9.710921085233606975e-01
6.962571763618747855e-01,6.106011558591610822e-01,9.500153001768063543e-01
7.056448184530339507e-01,6.188338970161078034e-01,9.286491079668134363e-01
7.148175142967575502e-01,6.268781353732447714e-01,9.070000402425076880e-01
7.237724698010334912e-01,6.347314205776423135e-01,8.850746915196373577e-01
7.325069571996667417e-01,6.423913604425505186e-01,8.628797404718192565e-01
7.410183158831827877e-01,6.498556216760830173e-01,8.404219478961497680e-01
7.493039532092752308e-01,6.571219305919603348e-01,8.177081546538006451e-01
7.573613452925495038e-01,6.641880738020961017e-01,7.947452795862274266e-01
7.651880377733237815e-01,6.710518988908175109e-01,7.715403174076220782e-01
7.727816465652492806e-01,6.777113150705110778e-01,7.481003365742551203e-01
7.801398585815271236e-01,6.841642938184971934e-01,7.244324771313570555e-01
7.872604324394965047e-01,6.904088694949378491e-01,7.005439485381895759e-01
7.941411991433818818e-01,6.964431399415895729e-01,6.764420274719760151e-01
8.007800627449894737e-01,7.022652670612188341e-01,6.521340556113532916e-01
8.071750009821543337e-01,7.078734773775047229e-01,6.276274374000270218e-01
8.133240658947402668e-01,7.132660625752571537e-01,6.029296377913050398e-01
8.192253844180075184e-01,7.184413800207857248e-01,5.780481799742013260e-01
8.248771589531664894e-01,7.233978532622620250e-01,5.529906430817993490e-01
8.302776679149438399e-01,7.281339725099221782e-01,5.277646598825737057e-01
8.354252662559938925e-01,7.326482950959637419e-01,5.023779144553767173e-01
8.403183859679961287e-01,7.369394459139955167e-01,4.768381398487925305e-01
8.449555365592856804e-01,7.410061178379094837e-01,4.511531157255756486e-01
8.493353055088711523e-01,7.448470721200423084e-01,4.253306659928902667e-01
8.534563586967025550e-01,7.484611387685118356e-01,3.993786564190728861e-01
8.573174408100577848e-01,7.518472169036066743e-01,3.733049922376422969e-01
8.609173757259215298e-01,7.550042750931249547e-01,3.471176157392894535e-01
8.642550668692453586e-01,7.579313516665593387e-01,3.208245038525789350e-01
8.673294975469740820e-01,7.606275550080302539e-01,2.944336657140978475e-01
8.701397312577404675e-01,7.630920638278811952e-01,2.679531402287972375e-01
8.726849119771329377e-01,7.653241274128513849e-01,2.413909936212625951e-01
8.749642644184485452e-01,7.673230658547501859e-01,2.147553169786638183e-01
8.769770942688529525e-01,7.690882702575640995e-01,1.880542237861319299e-01
8.787227884008753653e-01,7.706192029229324003e-01,1.612958474553125854e-01
8.802008150591721369e-01,7.719153975139344537e-01,1.344883388468503804e-01
8.814107240225049766e-01,7.729764591971413079e-01,1.076398637875576464e-01
8.823521467408832475e-01,7.738020647628857107e-01,8.075860058302479494e-02
8.830247964478269429e-01,7.743919627237143555e-01,5.385273752642787126e-02
8.834284682477195894e-01,7.747459733909941582e-01,2.693047040429722219e-02
5.876005968219008002e-01,5.876005968219008002e-01,1.091122780795501512e+00
5.977661468434235514e-01,5.977661468434235514e-01,1.071913879267592185e+00
6.077496115059271009e-01,6.077496115059271009e-01,1.052378462388195324e+00
6.175479497493633341e-01,6.175479497493633341e-01,1.032522480834535905e+00
6.271581769049845434e-01,6.271581769049845434e-01,1.012351982930944416e+00
6.365773656045028428e-01,6.365773656045028428e-01,9.918731128064782743e-01
6.458026466717946557e-01,6.458026466717946557e-01,9.710921085233606975e-01
6.548312099968794930e-01,6.548312099968794930e-01,9.500153001768063543e-01
6.636603053919067907e-01,6.636603053919067907e-01,9.286491079668134363e-01
6.722872434288901244e-01,6.722872434288901244e-01,9.070000402425076880e-01
6.807093962589321201e-01,6.807093962589321201e-01,8.850746915196373577e-01
6.889241984126938112e-01,6.889241984126938112e-01,8.628797404718192565e-01
6.969291475818604198e-01,6.969291475818604198e-01,8.404219478961497680e-01
7.047218053813693039e-01,7.047218053813693039e-01,8.177081546538006451e-01
7.122997980921654815e-01,7.122997980921654815e-01,7.947452795862274266e-01
7.196608173842597989e-01,7.196608173842597989e-01,7.715403174076220782e-01
7.268026210198679227e-01,7.268026210198679227e-01,7.481003365742551203e-01
7.337230335364184342e-01,7.337230335364184342e-01,7.244324771313570555e-01
7.404199469092190844e-01,7.404199469092190844e-01,7.005439485381895759e-01
7.468913211935821472e-01,7.468913211935821472e-01,6.764420274719760151e-01
7.531351851462108060e-01,7.531351851462108060e-01,6.521340556113532916e-01
7.591496368256596128e-01,7.591496368256596128e-01,6.276274374000270218e-01
7.649328441716837235e-01,7.649328441716837235e-01,6.029296377913050398e-01
7.704830455633022712e-01,7.704830455633022712e-01,5.780481799742013260e-01
7.757985503554053475e-01,7.757985503554053475e-01,5.529906430817993490e-01
7.808777393937408329e-01,7.808777393937408329e-01,5.277646598825737057e-01
7.857190655081245367e-01,7.857190655081245367e-01,5.023779144553767173e-01
7.903210539837228765e-01,7.903210539837228765e-01,4.768381398487925305e-01
7.946823030102659891e-01,7.946823030102659891e-01,4.511531157255756486e-01
7.988014841090517182e-01,7.988014841090517182e-01,4.253306659928902667e-01
8.026773425376140247e-01,8.026773425376140247e-01,3.993786564190728861e-01
8.063086976719295862e-01,8.063086976719295862e-01,3.733049922376422969e-01
8.096944433660462348e-01,8.096944433660462348e-01,3.471176157392894535e-01
8.128335482890275410e-01,8.128335482890275410e-01,3.208245038525789350e-01
8.157250562391046289e-01,8.157250562391046289e-01,2.944336657140978475e-01
8.183680864349452966e-01,8.183680864349452966e-01,2.679531402287972375e-01
8.207618337839481804e-01,8.207618337839481804e-01,2.413909936212625951e-01
8.229055691274820283e-01,8.229055691274820283e-01,2.147553169786638183e-01
8.247986394629942541e-01,8.247986394629942541e-01,1.880542237861319299e-01
8.264404681429223798e-01,8.264404681429223798e-01,1.612958474553125854e-01
8.278305550503456400e-01,8.278305550503456400e-01,1.344883388468503804e-01
8.289684767513257890e-01,8.289684767513257890e-01,1.076398637875576464e-01
8.298538866238894807e-01,8.298538866238894807e-01,8.075860058302479494e-02
8.304865149636124766e-01,8.304865149636124766e-01,5.385273752642787126e-02
8.308661690657741516e-01,8.308661690657741516e-01,2.693047040429722219e-02
5.479115810694107358e-01,6.247734166087145491e-01,1.091122780795501512e+00
